species,site,year,date,n_individuals,n_guests,guest,singing,calling,warning,aggressive_interaction,couple,female,nesting_material,feeding,nest,juvenile,territory,doy
Haubenmeise,4,2020,2020-03-18,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78
Haubenmeise,4,2020,2020-04-16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107
Haubenmeise,4,2020,2020-05-07,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128
Haubenmeise,4,2020,2020-06-02,1,0,F,T,F,F,?,F,F,F,F,F,F,?,154
Haubenmeise,4,2022,2022-03-21,3,0,F,T,F,F,?,F,F,F,F,F,F,?,80
Haubenmeise,4,2022,2022-04-18,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108
Haubenmeise,4,2022,2022-05-12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132
Haubenmeise,4,2022,2022-06-02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153
Haubenmeise,4,2023,2023-03-18,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77
Haubenmeise,4,2023,2023-04-26,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116
Haubenmeise,4,2023,2023-05-19,1,0,F,F,F,F,F,F,F,F,F,F,F,?,139
Haubenmeise,4,2023,2023-06-07,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158
Haubenmeise,13,2018,2018-03-25,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84
Haubenmeise,13,2018,2018-04-19,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109
Haubenmeise,13,2018,2018-05-12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132
Haubenmeise,13,2018,2018-06-03,1,0,F,T,F,F,?,F,F,F,F,F,F,?,154
Haubenmeise,13,2020,2020-03-28,1,0,F,T,F,F,?,F,F,F,F,F,F,?,88
Haubenmeise,13,2020,2020-04-19,1,0,F,T,F,F,?,F,F,F,F,F,F,?,110
Haubenmeise,13,2020,2020-05-10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131
Haubenmeise,13,2020,2020-06-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157
Haubenmeise,13,2021,2021-03-28,4,0,F,T,F,F,?,F,F,F,F,F,F,?,87
Haubenmeise,13,2021,2021-04-18,3,0,F,T,F,F,?,F,F,F,F,F,F,?,108
Haubenmeise,13,2021,2021-05-10,1,0,F,T,F,F,?,F,F,F,F,F,F,?,130
Haubenmeise,13,2021,2021-06-05,1,0,F,T,F,F,?,F,F,F,F,F,F,?,156
Haubenmeise,14,2018,2018-03-14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73
Haubenmeise,14,2018,2018-04-11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101
Haubenmeise,14,2018,2018-05-08,1,0,F,T,F,F,?,F,F,F,F,F,F,?,128
Haubenmeise,14,2018,2018-06-11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162
Haubenmeise,14,2018,2018-03-18,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77
