year_frame,breeder_peak_doy,migrant_peak_doy
2007-11,NA,123
2008-12,168,123
2009-13,168,123
2010-14,169,112
2011-15,123,123
2012-16,123,123
2013-17,122,122
2014-18,122,120
2015-19,121,120
2016-20,143,121
2017-21,153,122
2018-22,143,123
2019-23,153,123
2020-24,144,122
2021-25,148,118
