year_frame,breeder_peak_doy,migrant_peak_doy
2007-11,162,112
2008-12,162,112
2009-13,162,112
2010-14,148,112
2011-15,126,112
2012-16,124,108
2013-17,123,108
2014-18,119,108
2015-19,118,108
2016-20,118,108
2017-21,118,117
2018-22,118,112
2019-23,117,113
2020-24,116,113
2021-25,116,113
