year_frame,breeder_peak_doy,migrant_peak_doy
2007-11,178,178
2008-12,178,178
2009-13,178,43
2010-14,178,43
2011-15,178,175
2012-16,175,43
2013-17,173,43
2014-18,174,43
2015-19,174,43
2016-20,172,43
2017-21,172,43
2018-22,178,43
2019-23,178,43
2020-24,178,43
2021-25,178,43
