species,site,year,date,n_individuals,n_guests,guest,singing,calling,warning,aggressive_interaction,couple,female,nesting_material,feeding,nest,juvenile,territory,doy
Eisvogel,70,2019,2019-03-29,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
Eisvogel,70,2019,2019-04-29,1,0,F,F,T,F,?,F,F,F,F,F,F,?,119
Eisvogel,70,2019,2019-05-20,1,0,F,F,F,F,?,F,F,F,T,F,F,?,140
Eisvogel,70,2019,2019-06-14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165
Eisvogel,70,2020,2020-03-26,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86
Eisvogel,70,2020,2020-04-22,1,0,F,F,T,F,?,F,F,F,F,F,F,?,113
Eisvogel,70,2020,2020-05-15,1,0,F,F,T,F,?,F,F,F,F,F,F,?,136
Eisvogel,70,2020,2020-06-19,1,0,F,F,T,F,?,F,F,F,F,F,F,?,171
Eisvogel,70,2021,2021-03-30,2,0,F,F,T,F,?,F,F,F,F,F,F,?,89
Eisvogel,70,2021,2021-04-27,2,0,F,F,T,F,?,F,F,F,F,F,F,?,117
Eisvogel,70,2021,2021-05-19,1,0,F,F,T,F,?,F,F,F,F,F,F,?,139
Eisvogel,70,2021,2021-06-17,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168
Eisvogel,70,2022,2022-03-29,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
Eisvogel,70,2022,2022-04-25,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115
Eisvogel,70,2022,2022-05-19,1,0,F,F,T,F,F,F,F,F,F,F,F,?,139
Eisvogel,70,2022,2022-06-20,1,0,F,F,T,F,F,F,F,F,F,F,F,?,171
Eisvogel,70,2023,2023-03-28,1,0,F,F,T,F,F,F,F,F,F,F,F,?,87
Eisvogel,70,2023,2023-04-26,2,0,F,F,T,F,F,F,F,F,F,F,F,?,116
Eisvogel,70,2023,2023-05-19,2,0,F,F,T,F,F,F,F,F,F,F,F,?,139
Eisvogel,70,2023,2023-06-14,1,0,F,F,T,F,F,F,F,F,F,F,F,?,165
Eisvogel,104,2020,2020-03-18,1,0,F,F,T,F,?,F,F,F,F,F,F,?,78
Eisvogel,104,2020,2020-04-17,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108
Eisvogel,104,2020,2020-05-19,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140
Eisvogel,104,2020,2020-06-12,3,0,F,F,F,F,?,T,F,F,T,F,T,?,164
Eisvogel,104,2021,2021-03-24,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83
Eisvogel,104,2021,2021-04-23,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113
Eisvogel,104,2021,2021-05-19,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139
Eisvogel,104,2021,2021-06-15,1,0,F,F,F,F,?,T,F,F,F,F,F,?,166
Eisvogel,164,2020,2020-03-15,1,0,F,F,T,F,F,F,F,F,F,F,F,?,75
Eisvogel,164,2020,2020-04-07,3,0,F,T,T,F,F,F,F,F,F,F,F,?,98
Eisvogel,164,2020,2020-05-04,1,0,F,T,F,F,F,F,F,F,F,F,F,?,125
Eisvogel,164,2020,2020-06-09,1,0,F,F,T,F,F,F,F,F,F,F,F,?,161
Eisvogel,164,2022,2022-03-24,1,0,F,F,T,F,F,F,F,F,F,F,F,?,83
Eisvogel,164,2022,2022-04-13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103
Eisvogel,164,2022,2022-05-12,1,0,F,T,F,F,F,F,F,F,F,F,F,?,132
Eisvogel,164,2022,2022-06-07,1,0,F,F,T,F,F,F,F,F,F,F,F,?,158
Eisvogel,184,2018,2018-03-26,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85
Eisvogel,184,2018,2018-04-15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105
Eisvogel,184,2018,2018-05-12,1,0,?,F,F,F,?,F,F,F,F,T,F,?,132
Eisvogel,184,2018,2018-06-16,1,0,?,F,F,F,?,F,F,F,F,F,F,?,167
Eisvogel,184,2020,2020-03-19,2,0,F,F,F,F,?,F,F,F,F,F,F,?,79
Eisvogel,184,2020,2020-04-10,1,0,F,F,F,F,?,F,F,F,F,F,F,?,101
Eisvogel,184,2020,2020-05-10,3,0,F,F,F,F,?,F,F,F,T,F,F,?,131
Eisvogel,184,2020,2020-06-14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166
Eisvogel,184,2021,2021-03-28,2,0,F,F,F,F,?,F,F,F,F,F,F,?,87
Eisvogel,184,2021,2021-04-28,3,0,F,F,F,F,?,F,F,F,F,F,F,?,118
Eisvogel,184,2021,2021-05-24,2,0,F,F,T,F,?,F,F,F,F,F,F,?,144
Eisvogel,184,2021,2021-06-13,3,0,F,F,T,F,?,F,F,F,F,F,F,?,164
Eisvogel,372,2018,2018-03-30,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
Eisvogel,372,2018,2018-04-13,3,0,?,F,T,F,T,F,F,F,F,F,F,?,103
Eisvogel,372,2018,2018-05-11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131
Eisvogel,372,2018,2018-06-20,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171
Eisvogel,372,2018,2018-04-01,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91
Eisvogel,372,2020,2020-03-27,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87
Eisvogel,372,2020,2020-04-16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107
Eisvogel,372,2020,2020-05-19,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140
Eisvogel,372,2020,2020-06-17,1,0,F,F,T,F,?,F,F,F,F,F,F,?,169
