species,site,year,date,n_individuals,n_guests,guest,singing,calling,warning,aggressive_interaction,couple,female,nesting_material,feeding,nest,juvenile,territory,doy
Schwarzspecht,10,2020,2020-03-17,1,0,F,F,T,F,?,F,F,F,F,F,F,?,77
Schwarzspecht,10,2020,2020-04-10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101
Schwarzspecht,10,2020,2020-05-01,2,0,F,F,T,F,?,F,F,F,F,F,F,?,122
Schwarzspecht,10,2020,2020-05-31,1,0,F,F,T,F,?,F,F,F,F,F,F,?,152
Schwarzspecht,21,2019,2019-03-29,1,0,F,F,T,F,?,F,F,F,F,F,F,?,88
Schwarzspecht,21,2019,2019-04-24,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114
Schwarzspecht,21,2019,2019-05-03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123
Schwarzspecht,21,2019,2019-05-24,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144
Schwarzspecht,28,2019,2019-03-21,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80
Schwarzspecht,28,2019,2019-04-16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106
Schwarzspecht,28,2019,2019-05-08,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128
Schwarzspecht,28,2019,2019-06-09,2,0,F,F,T,F,?,F,F,F,F,F,F,?,160
Schwarzspecht,28,2019,2019-04-17,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107
Schwarzspecht,28,2019,2019-06-15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166
Schwarzspecht,36,2020,2020-03-28,1,0,F,F,T,F,?,F,F,F,F,F,F,?,88
Schwarzspecht,36,2020,2020-04-17,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108
Schwarzspecht,36,2020,2020-05-08,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129
Schwarzspecht,36,2020,2020-06-11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163
