year_frame,breeder_peak_doy,migrant_peak_doy
2007-11,143,83
2008-12,143,83
2009-13,138,88
2010-14,138,88
2011-15,137,88
2012-16,128,87
2013-17,128,88
2014-18,128,83
2015-19,128,73
2016-20,128,73
2017-21,128,78
2018-22,128,78
2019-23,128,78
2020-24,138,78
2021-25,143,73
