NameSci,NameDt,SiteNr,year,Date,Number_of_individuals,breeding_status_sy,doy
Sturnus vulgaris,Star,bw10,2022,2022-06-09,28,breeder,160
Sturnus vulgaris,Star,bw10,2022,2022-05-14,27,breeder,134
Sturnus vulgaris,Star,bw10,2022,2022-03-20,84,breeder,79
Sturnus vulgaris,Star,bw10,2022,2022-04-22,33,breeder,112
Sturnus vulgaris,Star,bw10,2023,2023-04-30,19,breeder,120
Sturnus vulgaris,Star,bw10,2023,2023-05-14,37,breeder,134
Sturnus vulgaris,Star,bw10,2023,2023-05-27,41,breeder,147
Sturnus vulgaris,Star,bw10,2023,2023-03-18,41,breeder,77
Sturnus vulgaris,Star,bw10,2024,2024-06-08,84,breeder,160
Sturnus vulgaris,Star,bw10,2024,2024-03-11,96,breeder,71
Sturnus vulgaris,Star,bw10,2024,2024-04-05,27,breeder,96
Sturnus vulgaris,Star,bw10,2024,2024-05-04,62,breeder,125
Sturnus vulgaris,Star,bw10,2024,2024-04-04,1,breeder,95
Sturnus vulgaris,Star,bw10,2025,2025-04-16,36,breeder,106
Sturnus vulgaris,Star,bw10,2025,2025-05-31,45,breeder,151
Sturnus vulgaris,Star,bw10,2025,2025-03-23,70,breeder,82
Sturnus vulgaris,Star,bw10,2025,2025-05-11,21,breeder,131
Sturnus vulgaris,Star,bw100,2025,2025-04-13,1,breeder,103
Sturnus vulgaris,Star,bw100,2025,2025-05-18,3,breeder,138
Sturnus vulgaris,Star,bw100,2025,2025-06-19,0,breeder,170
Sturnus vulgaris,Star,bw100,2025,2025-03-16,1,breeder,75
Sturnus vulgaris,Star,bw101,2022,2022-03-27,11,breeder,86
Sturnus vulgaris,Star,bw101,2022,2022-04-17,39,breeder,107
Sturnus vulgaris,Star,bw101,2022,2022-05-20,70,breeder,140
Sturnus vulgaris,Star,bw101,2022,2022-06-20,21,breeder,171
Sturnus vulgaris,Star,bw101,2023,2023-03-31,12,breeder,90
Sturnus vulgaris,Star,bw101,2023,2023-04-30,19,breeder,120
Sturnus vulgaris,Star,bw101,2023,2023-05-14,9,breeder,134
Sturnus vulgaris,Star,bw101,2023,2023-06-06,23,breeder,157
Sturnus vulgaris,Star,bw102,2024,2024-04-27,2,breeder,118
Sturnus vulgaris,Star,bw102,2024,2024-03-25,9,breeder,85
Sturnus vulgaris,Star,bw102,2024,2024-05-18,5,breeder,139
