species,site,year,date,n_individuals,n_guests,guest,singing,calling,warning,aggressive_interaction,couple,female,nesting_material,feeding,nest,juvenile,territory,doy
Nachtigall,10,2020,2020-03-17,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77
Nachtigall,10,2020,2020-04-10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101
Nachtigall,10,2020,2020-05-01,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122
Nachtigall,10,2020,2020-05-31,1,0,F,T,F,F,?,F,F,F,F,F,F,?,152
Nachtigall,10,2021,2021-04-01,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91
Nachtigall,10,2021,2021-04-24,1,0,F,F,F,F,?,F,F,F,F,F,F,?,114
Nachtigall,10,2021,2021-05-16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136
Nachtigall,10,2021,2021-06-01,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152
Nachtigall,18,2019,2019-03-30,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
Nachtigall,18,2019,2019-04-19,2,0,F,T,F,F,?,F,F,F,F,F,F,?,109
Nachtigall,18,2019,2019-05-02,3,0,F,T,F,F,?,F,F,F,F,F,F,?,122
Nachtigall,18,2019,2019-05-23,3,0,F,T,F,F,?,F,F,F,F,F,F,?,143
Nachtigall,18,2019,2019-06-18,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169
Nachtigall,18,2019,2019-03-03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62
Nachtigall,18,2021,2021-04-16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106
Nachtigall,18,2021,2021-05-14,3,0,F,T,?,?,?,?,F,?,?,?,?,?,134
Nachtigall,18,2021,2021-06-14,2,0,F,?,?,T,?,?,F,?,?,?,?,?,165
Nachtigall,20,2019,2019-03-28,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87
Nachtigall,20,2019,2019-04-25,3,0,F,T,T,F,?,F,F,F,F,F,F,?,115
Nachtigall,20,2019,2019-05-13,3,0,F,T,T,F,?,F,F,F,F,F,F,?,133
Nachtigall,20,2019,2019-05-27,2,0,F,T,F,F,?,F,F,F,F,F,F,?,147
Nachtigall,22,2019,2019-03-27,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86
Nachtigall,22,2019,2019-04-23,6,0,F,T,F,F,?,F,F,F,F,F,F,?,113
Nachtigall,22,2019,2019-05-10,4,0,F,T,F,F,?,F,F,F,F,F,F,?,130
Nachtigall,22,2019,2019-06-17,3,0,F,T,T,F,?,F,F,F,F,F,F,?,168
Nachtigall,23,2019,2019-03-26,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85
Nachtigall,23,2019,2019-04-26,3,0,F,T,F,F,?,F,F,F,F,F,F,?,116
Nachtigall,23,2019,2019-05-14,1,0,F,T,F,F,?,F,F,F,F,F,F,?,134
Nachtigall,23,2019,2019-06-18,1,0,F,F,T,F,?,F,F,F,F,F,F,?,169
Nachtigall,25,2020,2020-03-19,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79
Nachtigall,25,2020,2020-04-17,6,0,F,T,F,F,?,F,F,F,F,F,F,?,108
Nachtigall,25,2020,2020-05-08,8,0,F,T,F,F,?,F,F,F,F,F,F,?,129
Nachtigall,25,2020,2020-05-30,4,0,F,T,F,F,?,F,F,F,F,F,F,?,151
Nachtigall,25,2021,2021-04-24,6,0,F,T,F,F,?,F,?,F,F,F,F,?,114
Nachtigall,25,2021,2021-05-09,4,0,F,T,F,F,?,F,?,F,F,F,F,?,129
Nachtigall,25,2021,2021-05-24,5,0,F,T,F,F,?,F,?,F,F,F,F,?,144
Nachtigall,28,2019,2019-03-21,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80
Nachtigall,28,2019,2019-04-16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106
Nachtigall,28,2019,2019-05-08,1,0,F,T,F,F,?,F,F,F,F,F,F,?,128
Nachtigall,28,2019,2019-06-09,1,0,F,T,F,F,?,F,F,F,F,F,F,?,160
Nachtigall,28,2019,2019-04-17,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107
Nachtigall,28,2019,2019-06-15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166
Nachtigall,31,2021,2021-03-28,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87
Nachtigall,31,2021,2021-04-29,1,0,F,F,F,F,?,F,F,F,F,F,F,?,119
Nachtigall,31,2021,2021-05-20,2,0,F,T,F,F,?,F,F,F,F,F,F,?,140
Nachtigall,31,2021,2021-06-20,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171
Nachtigall,33,2020,2020-03-28,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
Nachtigall,33,2020,2020-04-25,8,0,F,T,F,F,?,F,F,F,F,F,F,?,116
Nachtigall,33,2020,2020-05-16,7,0,F,T,F,T,?,F,F,F,F,F,F,?,137
Nachtigall,33,2020,2020-06-01,11,0,F,T,F,T,?,F,F,F,F,F,F,?,153
Nachtigall,33,2021,2021-03-30,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
Nachtigall,33,2021,2021-04-25,11,0,F,T,?,?,?,?,F,?,?,?,?,?,115
Nachtigall,33,2021,2021-05-10,14,0,F,T,?,?,?,?,F,?,?,?,?,?,130
Nachtigall,33,2021,2021-05-30,10,0,F,T,?,?,?,?,F,?,?,?,?,?,150
Nachtigall,34,2021,2021-03-29,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
Nachtigall,34,2021,2021-04-23,1,0,F,T,?,?,?,?,F,?,?,?,?,?,113
Nachtigall,34,2021,2021-05-07,3,0,F,T,?,?,?,?,F,?,?,?,?,?,127
Nachtigall,34,2021,2021-06-20,1,0,F,T,?,?,?,?,F,?,?,?,?,?,171
Nachtigall,35,2020,2020-03-29,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
Nachtigall,35,2020,2020-04-26,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117
Nachtigall,35,2020,2020-05-16,1,0,F,T,F,F,?,F,F,F,F,F,F,?,137
Nachtigall,35,2020,2020-06-11,1,0,F,T,F,F,?,F,F,F,F,F,F,?,163
Nachtigall,36,2018,2018-03-24,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83
Nachtigall,36,2018,2018-04-18,3,0,F,T,F,F,?,F,F,F,F,F,F,?,108
Nachtigall,36,2018,2018-05-11,8,0,F,T,F,F,?,F,F,F,F,F,F,?,131
Nachtigall,36,2018,2018-06-03,7,0,F,T,F,F,?,F,F,F,F,F,F,?,154
