NameSci,NameDt,SiteNr,year,Date,Number_of_individuals,breeding_status_sy,doy
Oriolus oriolus,Pirol,bw104,2022,2022-05-30,1,breeder,150
Oriolus oriolus,Pirol,bw104,2022,2022-05-11,1,breeder,131
Oriolus oriolus,Pirol,bw104,2022,2022-03-21,0,breeder,80
Oriolus oriolus,Pirol,bw104,2022,2022-04-13,0,breeder,103
Oriolus oriolus,Pirol,bw104,2023,2023-06-09,2,breeder,160
Oriolus oriolus,Pirol,bw104,2023,2023-04-27,0,breeder,117
Oriolus oriolus,Pirol,bw104,2023,2023-05-18,1,breeder,138
Oriolus oriolus,Pirol,bw104,2023,2023-03-21,0,breeder,80
Oriolus oriolus,Pirol,bw104,2023,2023-06-08,0,breeder,159
Oriolus oriolus,Pirol,bw104,2024,2024-06-12,2,breeder,164
Oriolus oriolus,Pirol,bw104,2024,2024-05-14,0,breeder,135
Oriolus oriolus,Pirol,bw104,2024,2024-03-19,0,breeder,79
Oriolus oriolus,Pirol,bw104,2024,2024-04-13,0,breeder,104
Oriolus oriolus,Pirol,bw104,2025,2025-05-13,1,breeder,133
Oriolus oriolus,Pirol,bw104,2025,2025-06-17,1,breeder,168
Oriolus oriolus,Pirol,bw104,2025,2025-04-11,0,breeder,101
Oriolus oriolus,Pirol,bw104,2025,2025-03-21,0,breeder,80
Oriolus oriolus,Pirol,bw104,2025,2025-04-10,0,breeder,100
Oriolus oriolus,Pirol,bw104,2025,2025-05-12,0,breeder,132
Oriolus oriolus,Pirol,bw183,2022,2022-03-19,0,breeder,78
Oriolus oriolus,Pirol,bw183,2022,2022-05-19,1,breeder,139
Oriolus oriolus,Pirol,bw183,2022,2022-04-21,1,breeder,111
Oriolus oriolus,Pirol,bw183,2022,2022-06-12,2,breeder,163
Oriolus oriolus,Pirol,bw193,2024,2024-03-31,0,breeder,91
Oriolus oriolus,Pirol,bw193,2024,2024-05-20,2,breeder,141
Oriolus oriolus,Pirol,bw193,2024,2024-06-24,0,breeder,176
Oriolus oriolus,Pirol,bw193,2024,2024-04-26,0,breeder,117
Oriolus oriolus,Pirol,bw193,2025,2025-04-20,0,breeder,110
Oriolus oriolus,Pirol,bw193,2025,2025-05-20,1,breeder,140
Oriolus oriolus,Pirol,bw193,2025,2025-03-27,0,breeder,86
Oriolus oriolus,Pirol,bw193,2025,2025-06-17,1,breeder,168
Oriolus oriolus,Pirol,bw259,2024,2024-05-20,2,breeder,141
Oriolus oriolus,Pirol,bw259,2024,2024-06-17,2,breeder,169
Oriolus oriolus,Pirol,bw259,2024,2024-03-21,0,breeder,81
Oriolus oriolus,Pirol,bw259,2024,2024-04-19,0,breeder,110
Oriolus oriolus,Pirol,bw259,2025,2025-04-26,0,breeder,116
Oriolus oriolus,Pirol,bw259,2025,2025-05-13,8,breeder,133
Oriolus oriolus,Pirol,bw259,2025,2025-06-13,2,breeder,164
Oriolus oriolus,Pirol,bw259,2025,2025-03-20,0,breeder,79
Oriolus oriolus,Pirol,bw262,2024,2024-03-10,0,breeder,70
Oriolus oriolus,Pirol,bw262,2024,2024-06-07,3,breeder,159
Oriolus oriolus,Pirol,bw262,2024,2024-05-10,3,breeder,131
Oriolus oriolus,Pirol,bw262,2024,2024-04-07,0,breeder,98
Oriolus oriolus,Pirol,bw262,2025,2025-06-06,1,breeder,157
Oriolus oriolus,Pirol,bw262,2025,2025-05-09,4,breeder,129
Oriolus oriolus,Pirol,bw262,2025,2025-03-14,0,breeder,73
Oriolus oriolus,Pirol,bw262,2025,2025-04-12,0,breeder,102
Oriolus oriolus,Pirol,bw268,2022,2022-03-26,0,breeder,85
Oriolus oriolus,Pirol,bw268,2022,2022-04-28,1,breeder,118
Oriolus oriolus,Pirol,bw268,2022,2022-05-14,1,breeder,134
Oriolus oriolus,Pirol,bw268,2022,2022-05-26,3,breeder,146
Oriolus oriolus,Pirol,bw268,2023,2023-04-21,0,breeder,111
Oriolus oriolus,Pirol,bw268,2023,2023-05-12,2,breeder,132
Oriolus oriolus,Pirol,bw268,2023,2023-05-28,3,breeder,148
