year_frame,breeder_peak_doy,migrant_peak_doy
2007-11,138,138
2008-12,140,138
2009-13,139,138
2010-14,140,138
2011-15,139,138
2012-16,138,138
2013-17,138,137
2014-18,138,138
2015-19,138,138
2016-20,141,137
2017-21,142,138
2018-22,143,140
2019-23,133,140
2020-24,143,139
2021-25,137,138
