species,site,year,date,n_individuals,n_guests,guest,singing,calling,warning,aggressive_interaction,couple,female,nesting_material,feeding,nest,juvenile,territory,doy
Schwanzmeise,4,2021,2021-03-24,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83
Schwanzmeise,4,2021,2021-04-20,1,0,?,T,F,F,?,F,F,?,F,F,F,?,110
Schwanzmeise,4,2021,2021-05-15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135
Schwanzmeise,4,2021,2021-06-04,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155
Schwanzmeise,15,2019,2019-03-29,1,0,?,?,T,?,?,?,?,?,?,?,?,?,88
Schwanzmeise,15,2019,2019-04-18,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108
Schwanzmeise,15,2019,2019-05-01,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121
Schwanzmeise,15,2019,2019-06-03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154
Schwanzmeise,15,2021,2021-03-29,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
Schwanzmeise,15,2021,2021-04-18,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108
Schwanzmeise,15,2021,2021-05-14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134
Schwanzmeise,15,2021,2021-06-18,1,0,?,T,?,?,?,?,?,?,?,?,?,?,169
Schwanzmeise,15,2021,2021-03-16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75
Schwanzmeise,15,2022,2022-03-17,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76
Schwanzmeise,15,2022,2022-04-21,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111
Schwanzmeise,15,2022,2022-05-08,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128
Schwanzmeise,15,2022,2022-05-29,1,0,F,F,T,F,F,F,F,F,F,F,F,?,149
Schwanzmeise,15,2022,2022-03-16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75
Schwanzmeise,18,2019,2019-03-30,1,0,F,F,F,F,?,T,F,F,F,F,F,?,89
Schwanzmeise,18,2019,2019-04-19,3,0,F,F,F,F,?,F,F,F,F,F,F,?,109
Schwanzmeise,18,2019,2019-05-02,2,0,F,F,T,F,?,F,F,F,F,F,F,?,122
Schwanzmeise,18,2019,2019-05-23,4,0,F,F,F,F,?,F,F,F,F,F,F,?,143
Schwanzmeise,18,2019,2019-06-18,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169
Schwanzmeise,18,2019,2019-03-03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62
Schwanzmeise,18,2021,2021-04-16,2,0,F,?,?,?,?,?,F,T,?,T,?,?,106
Schwanzmeise,18,2021,2021-05-14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134
Schwanzmeise,18,2021,2021-06-14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165
Schwanzmeise,33,2020,2020-03-28,2,0,F,T,F,F,?,F,F,F,F,F,F,?,88
Schwanzmeise,33,2020,2020-04-25,1,0,F,T,F,F,?,F,F,F,F,F,F,?,116
Schwanzmeise,33,2020,2020-05-16,3,0,F,F,F,F,?,F,F,F,F,F,F,?,137
Schwanzmeise,33,2020,2020-06-01,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153
Schwanzmeise,33,2021,2021-03-30,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
Schwanzmeise,33,2021,2021-04-25,1,0,F,T,?,?,?,?,F,?,?,?,?,?,115
Schwanzmeise,33,2021,2021-05-10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
Schwanzmeise,33,2021,2021-05-30,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150
Schwanzmeise,36,2018,2018-03-24,1,0,F,T,F,F,?,F,F,F,F,F,F,?,83
Schwanzmeise,36,2018,2018-04-18,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108
Schwanzmeise,36,2018,2018-05-11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131
Schwanzmeise,36,2018,2018-06-03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154
Schwanzmeise,43,2019,2019-03-22,4,0,F,F,T,F,?,F,F,F,F,F,F,?,81
Schwanzmeise,43,2019,2019-04-26,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116
Schwanzmeise,43,2019,2019-05-17,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137
Schwanzmeise,43,2019,2019-06-14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165
Schwanzmeise,43,2020,2020-03-26,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86
Schwanzmeise,43,2020,2020-04-21,2,0,F,F,T,F,F,F,F,F,F,F,F,?,112
Schwanzmeise,43,2020,2020-05-13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134
Schwanzmeise,43,2020,2020-06-18,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170
Schwanzmeise,43,2021,2021-03-24,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83
Schwanzmeise,43,2021,2021-04-22,1,0,F,T,F,F,F,F,F,F,F,F,F,?,112
Schwanzmeise,43,2021,2021-05-21,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141
Schwanzmeise,43,2021,2021-06-17,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168
Schwanzmeise,47,2020,2020-03-17,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77
Schwanzmeise,47,2020,2020-04-17,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108
Schwanzmeise,47,2020,2020-05-15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136
Schwanzmeise,47,2020,2020-06-18,3,0,F,F,F,F,?,F,F,F,F,F,T,?,170
Schwanzmeise,47,2021,2021-03-25,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84
Schwanzmeise,47,2021,2021-04-27,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117
Schwanzmeise,47,2021,2021-05-19,2,0,F,F,F,F,?,F,F,F,F,F,F,?,139
Schwanzmeise,47,2021,2021-06-19,1,0,F,F,F,F,?,F,F,F,F,F,F,?,170
