species,site,year,date,n_individuals,n_guests,guest,singing,calling,warning,aggressive_interaction,couple,female,nesting_material,feeding,nest,juvenile,territory,doy
Fichtenkreuzschnabel,4,2023,2023-03-18,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77
Fichtenkreuzschnabel,4,2023,2023-04-26,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116
Fichtenkreuzschnabel,4,2023,2023-05-19,1,0,F,F,T,F,F,F,F,F,F,F,F,?,139
Fichtenkreuzschnabel,4,2023,2023-06-07,1,0,F,F,T,F,F,F,F,F,F,F,F,?,158
Fichtenkreuzschnabel,15,2019,2019-03-29,1,0,?,F,?,?,?,?,?,?,?,?,?,?,88
Fichtenkreuzschnabel,15,2019,2019-04-18,2,0,?,?,?,?,?,F,?,?,?,?,?,?,108
Fichtenkreuzschnabel,15,2019,2019-05-01,1,0,?,F,?,?,?,?,?,?,?,?,?,?,121
Fichtenkreuzschnabel,15,2019,2019-06-03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154
Fichtenkreuzschnabel,15,2020,2020-03-16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76
Fichtenkreuzschnabel,15,2020,2020-04-13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104
Fichtenkreuzschnabel,15,2020,2020-05-09,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
Fichtenkreuzschnabel,15,2020,2020-05-26,2,0,?,F,?,?,?,?,?,?,?,?,?,?,147
Fichtenkreuzschnabel,21,2019,2019-03-29,1,0,F,F,T,F,?,F,F,F,F,F,F,?,88
Fichtenkreuzschnabel,21,2019,2019-04-24,1,0,F,F,F,F,?,F,F,F,F,F,F,?,114
Fichtenkreuzschnabel,21,2019,2019-05-03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123
Fichtenkreuzschnabel,21,2019,2019-05-24,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144
Fichtenkreuzschnabel,58,2018,2018-03-25,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84
Fichtenkreuzschnabel,58,2018,2018-04-30,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120
Fichtenkreuzschnabel,58,2018,2018-05-12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132
Fichtenkreuzschnabel,58,2018,2018-06-10,1,0,F,F,F,F,?,F,F,F,F,F,F,?,161
Fichtenkreuzschnabel,67,2021,2021-03-22,11,0,F,F,T,F,?,F,F,F,F,F,F,?,81
Fichtenkreuzschnabel,67,2021,2021-04-14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104
Fichtenkreuzschnabel,67,2021,2021-05-07,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127
Fichtenkreuzschnabel,67,2021,2021-05-27,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147
Fichtenkreuzschnabel,67,2022,2022-03-15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74
Fichtenkreuzschnabel,67,2022,2022-04-13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103
Fichtenkreuzschnabel,67,2022,2022-05-03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123
Fichtenkreuzschnabel,67,2022,2022-06-01,1,0,F,F,T,F,F,F,F,F,F,F,F,?,152
Fichtenkreuzschnabel,70,2023,2023-03-28,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87
Fichtenkreuzschnabel,70,2023,2023-04-26,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116
Fichtenkreuzschnabel,70,2023,2023-05-19,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139
Fichtenkreuzschnabel,70,2023,2023-06-14,1,0,F,F,T,F,F,F,F,F,F,F,F,?,165
