year_frame,breeder_peak_doy,migrant_peak_doy
2007-11,143,143
2008-12,148,143
2009-13,148,146
2010-14,148,148
2011-15,148,148
2012-16,148,148
2013-17,147,148
2014-18,148,147
2015-19,158,147
2016-20,149,146
2017-21,148,147
2018-22,153,147
2019-23,148,148
2020-24,138,137
2021-25,149,148
