year_frame,breeder_peak_doy,migrant_peak_doy
2007-11,123,123
2008-12,124,123
2009-13,125,124
2010-14,125,123
2011-15,117,124
2012-16,125,124
2013-17,119,124
2014-18,118,121
2015-19,118,120
2016-20,118,118
2017-21,118,121
2018-22,122,124
2019-23,125,124
2020-24,125,122
2021-25,121,122
