year_frame,breeder_peak_doy,migrant_peak_doy
2007-11,155,154
2008-12,163,153
2009-13,164,153
2010-14,165,152
2011-15,167,150
2012-16,167,166
2013-17,167,165
2014-18,164,164
2015-19,163,163
2016-20,152,165
2017-21,145,145
2018-22,143,143
2019-23,143,143
2020-24,143,143
2021-25,122,143
