year_frame,breeder_peak_doy,migrant_peak_doy
2007-11,178,53
2008-12,178,43
2009-13,178,43
2010-14,178,43
2011-15,178,58
2012-16,178,60
2013-17,176,60
2014-18,175,60
2015-19,178,60
2016-20,172,43
2017-21,172,43
2018-22,43,43
2019-23,43,43
2020-24,176,43
2021-25,178,43
