year_frame,breeder_peak_doy,migrant_peak_doy
2007-11,153,64
2008-12,153,66
2009-13,153,68
2010-14,68,67
2011-15,68,68
2012-16,68,68
2013-17,68,68
2014-18,68,68
2015-19,153,67
2016-20,139,64
2017-21,108,64
2018-22,108,63
2019-23,148,58
2020-24,148,59
2021-25,132,61
