year_frame,breeder_peak_doy,migrant_peak_doy
2007-11,98,98
2008-12,98,98
2009-13,97,97
2010-14,96,96
2011-15,97,96
2012-16,97,96
2013-17,96,94
2014-18,110,92
2015-19,113,92
2016-20,111,91
2017-21,113,91
2018-22,112,91
2019-23,93,93
2020-24,96,93
2021-25,97,94
