species,site,year,date,n_individuals,n_guests,guest,singing,calling,warning,aggressive_interaction,couple,female,nesting_material,feeding,nest,juvenile,territory,doy
Braunkehlchen,127,2021,2021-05-03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123
Braunkehlchen,127,2021,2021-05-27,1,0,?,T,?,?,?,?,?,?,?,?,?,?,147
Braunkehlchen,161,2018,2018-03-11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70
Braunkehlchen,161,2018,2018-04-08,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98
Braunkehlchen,161,2018,2018-05-06,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126
Braunkehlchen,161,2018,2018-06-24,1,0,F,T,F,F,?,F,F,F,F,F,F,?,175
Braunkehlchen,164,2021,2021-03-11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70
Braunkehlchen,164,2021,2021-04-07,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97
Braunkehlchen,164,2021,2021-05-04,1,0,?,?,?,T,?,?,?,?,?,?,?,?,124
Braunkehlchen,164,2021,2021-05-21,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141
Braunkehlchen,184,2020,2020-03-19,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79
Braunkehlchen,184,2020,2020-04-10,1,0,F,T,F,F,?,F,F,F,F,F,F,?,101
Braunkehlchen,184,2020,2020-05-10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131
Braunkehlchen,184,2020,2020-06-14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166
Braunkehlchen,241,2020,2020-03-24,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84
Braunkehlchen,241,2020,2020-04-17,1,0,F,T,F,F,?,F,F,F,F,F,F,?,108
Braunkehlchen,241,2020,2020-05-08,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129
Braunkehlchen,241,2020,2020-06-03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155
Braunkehlchen,321,2021,2021-03-29,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
Braunkehlchen,321,2021,2021-04-23,1,0,F,T,F,F,F,F,F,F,F,F,F,?,113
Braunkehlchen,321,2021,2021-05-24,5,0,F,T,F,F,F,T,F,F,F,F,F,?,144
Braunkehlchen,321,2021,2021-06-17,4,0,F,T,F,F,F,F,F,F,F,F,F,?,168
