species,site,year,date,n_individuals,n_guests,guest,singing,calling,warning,aggressive_interaction,couple,female,nesting_material,feeding,nest,juvenile,territory,doy
Elster,3,2021,2021-03-28,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87
Elster,3,2021,2021-05-16,1,0,F,F,F,F,?,T,F,F,F,F,F,?,136
Elster,3,2021,2021-06-13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164
Elster,3,2021,2021-04-16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106
Elster,6,2018,2018-03-26,1,0,F,F,F,F,?,F,F,F,F,F,F,?,85
Elster,6,2018,2018-04-15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105
Elster,6,2018,2018-05-19,1,0,F,F,F,F,?,F,F,F,F,F,F,?,139
Elster,6,2018,2018-06-09,4,0,F,F,F,F,?,F,F,F,F,F,F,?,160
Elster,6,2020,2020-04-13,1,0,F,F,F,F,?,F,F,F,F,F,F,?,104
Elster,6,2020,2020-06-13,1,0,F,F,F,F,?,F,F,F,F,F,F,?,165
Elster,6,2020,2020-03-28,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
Elster,6,2021,2021-03-28,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87
Elster,6,2021,2021-05-08,2,0,F,F,F,F,?,F,F,F,F,F,F,?,128
Elster,6,2021,2021-06-05,1,0,F,F,T,F,?,F,F,F,F,F,F,?,156
Elster,6,2021,2021-04-24,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114
Elster,12,2018,2018-03-25,1,0,F,F,F,F,?,F,F,F,F,F,F,?,84
Elster,12,2018,2018-04-14,3,0,F,F,F,F,?,F,F,F,F,F,F,?,104
Elster,12,2018,2018-06-16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167
Elster,12,2020,2020-03-20,3,0,F,F,F,F,?,F,F,F,F,F,F,?,80
Elster,12,2020,2020-04-09,1,0,F,F,F,F,?,F,F,F,F,F,F,?,100
Elster,12,2020,2020-05-08,3,0,F,F,F,F,?,F,F,F,F,F,F,?,129
Elster,12,2020,2020-06-21,1,0,F,F,F,F,?,F,F,F,F,F,F,?,173
Elster,18,2019,2019-03-30,1,0,F,F,F,F,?,F,F,F,F,F,F,?,89
Elster,18,2019,2019-04-19,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109
