year_frame,breeder_peak_doy,migrant_peak_doy
2007-11,123,129
2008-12,124,127
2009-13,124,127
2010-14,126,126
2011-15,123,123
2012-16,124,124
2013-17,123,123
2014-18,126,123
2015-19,125,123
2016-20,127,124
2017-21,127,123
2018-22,127,125
2019-23,127,125
2020-24,128,124
2021-25,127,124
