species,site,year,date,n_individuals,n_guests,guest,singing,calling,warning,aggressive_interaction,couple,female,nesting_material,feeding,nest,juvenile,territory,doy
Rauchschwalbe,10,2018,2018-03-26,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85
Rauchschwalbe,10,2018,2018-04-18,17,0,F,F,F,F,?,F,F,F,F,F,F,?,108
Rauchschwalbe,10,2018,2018-05-07,5,0,F,F,F,F,?,F,F,F,F,T,F,?,127
Rauchschwalbe,10,2018,2018-05-18,24,0,F,T,F,F,?,F,F,F,F,F,F,?,138
Rauchschwalbe,10,2018,2018-05-23,31,0,T,F,F,F,?,F,F,F,F,F,F,?,143
Rauchschwalbe,10,2020,2020-03-17,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77
Rauchschwalbe,10,2020,2020-04-10,4,0,F,F,F,F,?,F,F,F,F,F,F,?,101
Rauchschwalbe,10,2020,2020-05-01,11,0,F,F,F,F,?,F,F,F,F,F,F,?,122
Rauchschwalbe,10,2020,2020-05-31,40,0,T,F,F,F,T,F,F,F,F,F,F,?,152
Rauchschwalbe,10,2021,2021-04-01,2,0,F,F,F,F,?,F,F,F,F,F,F,?,91
Rauchschwalbe,10,2021,2021-04-24,12,0,T,F,F,F,?,F,F,F,F,F,F,?,114
Rauchschwalbe,10,2021,2021-05-16,17,0,T,T,F,F,?,F,F,F,F,F,F,?,136
Rauchschwalbe,10,2021,2021-06-01,22,0,T,T,F,F,?,F,F,F,F,F,F,?,152
Rauchschwalbe,13,2018,2018-03-25,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84
Rauchschwalbe,13,2018,2018-04-19,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109
Rauchschwalbe,13,2018,2018-05-12,3,0,F,F,F,F,?,F,F,F,F,F,F,?,132
Rauchschwalbe,13,2018,2018-06-03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154
Rauchschwalbe,13,2020,2020-03-28,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
Rauchschwalbe,13,2020,2020-04-19,1,0,F,F,F,F,?,F,F,F,F,F,F,?,110
Rauchschwalbe,13,2020,2020-05-10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131
Rauchschwalbe,13,2020,2020-06-05,12,0,F,F,F,F,?,F,F,F,F,F,F,?,157
Rauchschwalbe,13,2021,2021-03-28,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87
Rauchschwalbe,13,2021,2021-04-18,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108
