year_frame,breeder_peak_doy,migrant_peak_doy
2007-11,148,147
2008-12,147,147
2009-13,147,168
2010-14,148,158
2011-15,158,158
2012-16,159,158
2013-17,158,158
2014-18,158,158
2015-19,159,157
2016-20,158,155
2017-21,178,153
2018-22,161,153
2019-23,178,153
2020-24,178,167
2021-25,178,165
