year_frame,breeder_peak_doy,migrant_peak_doy
2007-11,178,163
2008-12,178,164
2009-13,163,165
2010-14,159,162
2011-15,163,163
2012-16,152,158
2013-17,152,158
2014-18,158,159
2015-19,168,168
2016-20,169,168
2017-21,168,170
2018-22,168,168
2019-23,168,154
2020-24,160,157
2021-25,166,158
