species,site,year,date,n_individuals,n_guests,guest,singing,calling,warning,aggressive_interaction,couple,female,nesting_material,feeding,nest,juvenile,territory,doy
Schwarzmilan,15,2021,2021-03-29,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
Schwarzmilan,15,2021,2021-04-18,1,0,?,F,?,?,?,F,?,?,?,?,?,?,108
Schwarzmilan,15,2021,2021-05-14,1,0,?,F,T,?,?,?,?,?,?,?,?,?,134
Schwarzmilan,15,2021,2021-06-18,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169
Schwarzmilan,15,2021,2021-03-16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75
Schwarzmilan,15,2023,2023-03-23,2,0,F,F,F,F,?,T,F,F,F,F,F,?,82
Schwarzmilan,15,2023,2023-04-19,1,0,F,T,F,F,?,F,F,F,F,F,F,?,109
Schwarzmilan,15,2023,2023-05-11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131
Schwarzmilan,15,2023,2023-06-13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164
Schwarzmilan,36,2018,2018-03-24,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83
Schwarzmilan,36,2018,2018-04-18,1,0,F,F,F,F,?,F,F,F,F,F,F,?,108
Schwarzmilan,36,2018,2018-05-11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131
Schwarzmilan,36,2018,2018-06-03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154
Schwarzmilan,36,2020,2020-03-28,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
Schwarzmilan,36,2020,2020-04-17,1,0,F,F,F,F,?,F,F,F,F,F,F,?,108
Schwarzmilan,36,2020,2020-05-08,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129
Schwarzmilan,36,2020,2020-06-11,1,0,F,F,F,F,?,F,F,F,F,F,F,?,163
Schwarzmilan,36,2021,2021-03-27,1,0,F,T,F,F,?,F,F,F,F,F,F,?,86
Schwarzmilan,36,2021,2021-04-24,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114
Schwarzmilan,36,2021,2021-05-13,1,0,F,F,F,F,?,F,F,F,F,F,F,?,133
