year_frame,breeder_peak_doy,migrant_peak_doy
2007-11,141,123
2008-12,123,122
2009-13,139,122
2010-14,139,121
2011-15,139,119
2012-16,148,78
2013-17,137,138
2014-18,128,103
2015-19,128,103
2016-20,119,83
2017-21,123,93
2018-22,91,93
2019-23,91,87
2020-24,73,72
2021-25,71,68
