year_frame,breeder_peak_doy,migrant_peak_doy
2007-11,128,126
2008-12,128,125
2009-13,127,126
2010-14,118,124
2011-15,116,123
2012-16,118,123
2013-17,118,122
2014-18,118,122
2015-19,118,120
2016-20,121,121
2017-21,123,122
2018-22,123,122
2019-23,123,122
2020-24,123,123
2021-25,123,123
