year_frame,breeder_peak_doy,migrant_peak_doy
2007-11,162,98
2008-12,163,124
2009-13,178,124
2010-14,164,138
2011-15,178,101
2012-16,178,138
2013-17,178,100
2014-18,168,100
2015-19,169,99
2016-20,169,98
2017-21,169,113
2018-22,168,111
2019-23,178,111
2020-24,178,98
2021-25,167,99
