year_frame,breeder_peak_doy,migrant_peak_doy
2007-11,103,53
2008-12,148,53
2009-13,128,53
2010-14,128,108
2011-15,98,98
2012-16,138,98
2013-17,133,98
2014-18,108,98
2015-19,98,98
2016-20,108,87
2017-21,108,88
2018-22,88,88
2019-23,108,88
2020-24,103,53
2021-25,103,53
