species,site,year,date,n_individuals,n_guests,guest,singing,calling,warning,aggressive_interaction,couple,female,nesting_material,feeding,nest,juvenile,territory,doy
Baumfalke,31,2021,2021-03-28,4,0,F,T,F,F,?,F,F,F,F,F,F,?,87
Baumfalke,31,2021,2021-04-29,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119
Baumfalke,31,2021,2021-05-20,1,0,F,T,F,F,?,F,F,F,F,F,F,?,140
Baumfalke,31,2021,2021-06-20,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171
Baumfalke,92,2020,2020-03-20,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80
Baumfalke,92,2020,2020-04-26,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117
Baumfalke,92,2020,2020-05-20,1,0,F,T,F,F,?,F,F,F,F,F,F,?,141
Baumfalke,92,2020,2020-06-18,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170
Baumfalke,154,2019,2019-03-29,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
Baumfalke,154,2019,2019-04-27,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117
Baumfalke,154,2019,2019-05-12,1,0,?,?,T,?,?,?,?,?,?,?,?,?,132
Baumfalke,154,2019,2019-06-07,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158
Baumfalke,154,2020,2020-03-30,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90
Baumfalke,154,2020,2020-04-25,1,0,F,F,F,F,?,F,F,F,F,F,F,?,116
Baumfalke,154,2020,2020-05-19,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140
Baumfalke,154,2020,2020-06-17,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169
Baumfalke,154,2022,2022-03-25,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84
Baumfalke,154,2022,2022-04-23,1,0,F,T,F,F,F,F,F,F,F,F,F,?,113
Baumfalke,154,2022,2022-05-12,2,0,F,T,F,F,T,F,F,F,F,F,F,?,132
Baumfalke,154,2022,2022-06-10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161
Baumfalke,154,2022,2022-03-17,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76
Baumfalke,281,2021,2021-03-31,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90
Baumfalke,281,2021,2021-04-23,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113
Baumfalke,281,2021,2021-05-14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134
Baumfalke,281,2021,2021-06-11,1,0,F,T,F,F,?,F,F,F,F,F,F,?,162
Baumfalke,300,2021,2021-03-30,1,0,F,T,F,F,?,T,F,F,F,F,F,?,89
Baumfalke,300,2021,2021-04-29,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119
Baumfalke,300,2021,2021-05-30,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150
Baumfalke,300,2021,2021-06-13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164
Baumfalke,340,2019,2019-03-16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75
Baumfalke,340,2019,2019-04-12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102
Baumfalke,340,2019,2019-05-22,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142
Baumfalke,340,2019,2019-06-19,1,0,F,F,F,F,?,F,F,F,F,F,F,?,170
Baumfalke,340,2020,2020-03-30,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90
Baumfalke,340,2020,2020-04-21,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112
Baumfalke,340,2020,2020-05-09,1,0,F,F,F,F,?,F,F,F,F,F,F,?,130
Baumfalke,340,2020,2020-05-16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137
Baumfalke,340,2022,2022-03-23,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82
Baumfalke,340,2022,2022-04-11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101
Baumfalke,340,2022,2022-05-03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123
Baumfalke,340,2022,2022-06-22,1,0,F,T,F,F,F,F,F,F,F,F,F,?,173
Baumfalke,350,2020,2020-03-28,1,0,F,T,F,F,?,F,F,F,F,F,F,?,88
Baumfalke,350,2020,2020-05-19,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140
Baumfalke,350,2020,2020-06-18,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170
Baumfalke,350,2020,2020-04-30,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121
