year_frame,breeder_peak_doy,migrant_peak_doy
2007-11,143,143
2008-12,143,57
2009-13,58,58
2010-14,156,70
2011-15,153,69
2012-16,58,69
2013-17,43,68
2014-18,45,69
2015-19,152,49
2016-20,50,50
2017-21,51,56
2018-22,153,57
2019-23,53,53
2020-24,62,58
2021-25,62,59
