year_frame,breeder_peak_doy,migrant_peak_doy
2007-11,95,97
2008-12,96,97
2009-13,97,97
2010-14,93,94
2011-15,94,72
2012-16,101,96
2013-17,102,93
2014-18,94,96
2015-19,96,97
2016-20,95,96
2017-21,94,94
2018-22,94,90
2019-23,98,78
2020-24,98,78
2021-25,78,78
