year_frame,breeder_peak_doy,migrant_peak_doy
2007-11,98,83
2008-12,87,83
2009-13,73,78
2010-14,73,78
2011-15,73,78
2012-16,73,78
2013-17,94,70
2014-18,113,69
2015-19,63,70
2016-20,73,73
2017-21,103,64
2018-22,103,64
2019-23,63,61
2020-24,68,78
2021-25,130,79
