NameSci,NameDt,SiteNr,year,Date,Number_of_individuals,breeding_status_sy,doy
Columba palumbus,Ringeltaube,bw102,2024,2024-04-27,11,breeder,118
Columba palumbus,Ringeltaube,bw102,2024,2024-03-25,13,breeder,85
Columba palumbus,Ringeltaube,bw102,2024,2024-05-18,11,breeder,139
Columba palumbus,Ringeltaube,bw102,2024,2024-06-17,12,breeder,169
Columba palumbus,Ringeltaube,bw102,2025,2025-03-25,8,breeder,84
Columba palumbus,Ringeltaube,bw102,2025,2025-04-10,14,breeder,100
Columba palumbus,Ringeltaube,bw102,2025,2025-06-09,18,breeder,160
Columba palumbus,Ringeltaube,bw102,2025,2025-05-12,6,breeder,132
Columba palumbus,Ringeltaube,bw103,2022,2022-03-27,40,breeder,86
Columba palumbus,Ringeltaube,bw103,2022,2022-04-22,34,breeder,112
Columba palumbus,Ringeltaube,bw103,2022,2022-05-13,18,breeder,133
Columba palumbus,Ringeltaube,bw103,2022,2022-06-19,25,breeder,170
Columba palumbus,Ringeltaube,bw103,2023,2023-04-23,39,breeder,113
Columba palumbus,Ringeltaube,bw103,2023,2023-05-18,27,breeder,138
Columba palumbus,Ringeltaube,bw103,2023,2023-06-09,36,breeder,160
Columba palumbus,Ringeltaube,bw103,2023,2023-03-27,23,breeder,86
Columba palumbus,Ringeltaube,bw103,2024,2024-05-20,29,breeder,141
Columba palumbus,Ringeltaube,bw103,2024,2024-06-03,19,breeder,155
Columba palumbus,Ringeltaube,bw103,2024,2024-03-25,28,breeder,85
Columba palumbus,Ringeltaube,bw103,2024,2024-04-22,26,breeder,113
Columba palumbus,Ringeltaube,bw103,2025,2025-06-11,37,breeder,162
Columba palumbus,Ringeltaube,bw103,2025,2025-03-28,37,breeder,87
Columba palumbus,Ringeltaube,bw103,2025,2025-04-23,30,breeder,113
Columba palumbus,Ringeltaube,bw103,2025,2025-05-17,27,breeder,137
Columba palumbus,Ringeltaube,bw103,2025,2025-05-19,0,breeder,139
Columba palumbus,Ringeltaube,bw104,2022,2022-05-30,8,breeder,150
Columba palumbus,Ringeltaube,bw104,2022,2022-05-11,6,breeder,131
Columba palumbus,Ringeltaube,bw104,2022,2022-03-21,7,breeder,80
Columba palumbus,Ringeltaube,bw104,2022,2022-04-13,9,breeder,103
Columba palumbus,Ringeltaube,bw104,2023,2023-06-09,8,breeder,160
Columba palumbus,Ringeltaube,bw104,2023,2023-04-27,8,breeder,117
Columba palumbus,Ringeltaube,bw104,2023,2023-05-18,5,breeder,138
