species,site,year,date,n_individuals,n_guests,guest,singing,calling,warning,aggressive_interaction,couple,female,nesting_material,feeding,nest,juvenile,territory,doy
Singdrossel,3,2021,2021-03-28,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87
Singdrossel,3,2021,2021-05-16,2,0,F,T,F,F,?,F,F,F,F,F,F,?,136
Singdrossel,3,2021,2021-06-13,1,0,F,T,F,F,?,F,F,F,F,F,F,?,164
Singdrossel,3,2021,2021-04-16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106
Singdrossel,4,2019,2019-03-22,5,0,F,T,F,F,?,F,F,F,F,F,F,?,81
Singdrossel,4,2019,2019-04-16,3,0,F,T,F,F,?,F,F,F,F,F,F,?,106
Singdrossel,4,2019,2019-05-09,1,0,F,T,F,F,?,F,F,F,F,F,F,?,129
Singdrossel,4,2019,2019-06-05,2,0,F,T,F,F,?,F,F,F,F,F,F,?,156
Singdrossel,4,2020,2020-03-18,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78
Singdrossel,4,2020,2020-04-16,1,0,F,T,F,F,?,F,F,F,F,F,F,?,107
Singdrossel,4,2020,2020-05-07,2,0,F,T,F,F,?,F,F,F,F,F,F,?,128
Singdrossel,4,2020,2020-06-02,1,0,F,T,F,F,?,F,F,F,F,F,F,?,154
Singdrossel,4,2021,2021-03-24,5,0,?,T,F,F,?,F,F,?,F,F,F,?,83
Singdrossel,4,2021,2021-04-20,4,0,?,T,F,F,?,F,F,?,F,F,F,?,110
Singdrossel,4,2021,2021-05-15,3,0,?,T,F,F,?,F,F,?,F,F,F,?,135
Singdrossel,4,2021,2021-06-04,4,0,?,T,F,F,?,F,F,?,F,F,F,?,155
Singdrossel,4,2022,2022-03-21,3,0,F,T,F,F,?,F,F,F,F,F,F,?,80
Singdrossel,4,2022,2022-04-18,1,0,F,T,F,F,?,F,F,F,F,F,F,?,108
