year_frame,breeder_peak_doy,migrant_peak_doy
2007-11,112,178
2008-12,148,178
2009-13,153,153
2010-14,153,154
2011-15,153,153
2012-16,153,154
2013-17,153,154
2014-18,153,99
2015-19,98,98
2016-20,143,143
2017-21,143,144
2018-22,95,93
2019-23,95,148
2020-24,93,148
2021-25,94,167
