year_frame,breeder_peak_doy,migrant_peak_doy
2007-11,163,73
2008-12,144,152
2009-13,152,153
2010-14,153,153
2011-15,153,154
2012-16,153,178
2013-17,153,163
2014-18,153,162
2015-19,153,153
2016-20,153,153
2017-21,153,153
2018-22,153,153
2019-23,153,152
2020-24,167,153
2021-25,167,153
