year_frame,breeder_peak_doy,migrant_peak_doy
2007-11,173,143
2008-12,169,113
2009-13,178,113
2010-14,178,158
2011-15,178,157
2012-16,158,158
2013-17,148,158
2014-18,148,147
2015-19,149,148
2016-20,148,146
2017-21,171,144
2018-22,178,144
2019-23,176,145
2020-24,178,146
2021-25,168,148
