year_frame,breeder_peak_doy,migrant_peak_doy
2007-11,166,178
2008-12,NA,178
2009-13,162,178
2010-14,161,175
2011-15,176,174
2012-16,177,174
2013-17,178,175
2014-18,178,175
2015-19,173,178
2016-20,144,176
2017-21,144,158
2018-22,144,168
2019-23,144,168
2020-24,144,167
2021-25,172,178
