year_frame,breeder_peak_doy,migrant_peak_doy
2007-11,168,73
2008-12,168,83
2009-13,168,93
2010-14,153,93
2011-15,153,97
2012-16,153,98
2013-17,153,98
2014-18,163,98
2015-19,153,98
2016-20,83,87
2017-21,164,88
2018-22,98,89
2019-23,98,93
2020-24,82,93
2021-25,88,93
