year_frame,breeder_peak_doy,migrant_peak_doy
2007-11,135,134
2008-12,135,135
2009-13,134,127
2010-14,126,127
2011-15,127,126
2012-16,137,126
2013-17,132,126
2014-18,128,124
2015-19,123,122
2016-20,128,122
2017-21,128,122
2018-22,123,122
2019-23,129,119
2020-24,129,128
2021-25,130,130
