x,y,year,pentade,count,atlascode_id,species_id,KmSquares
2490771,1112250,2023,27,1,3,1610,2490-1112
2550786,1181227,2023,39,1,3,1610,2550-1181
2550990,1181401,2023,39,1,3,1610,2550-1181
2550966,1181359,2023,39,1,3,1610,2550-1181
2559546,1131010,2023,28,1,3,1610,2559-1131
2490481.51409212,1112705.18624407,2023,28,1,3,1610,2490-1112
2490755,1112061,2023,27,1,3,1610,2490-1112
2490209,1112315,2023,27,1,3,1610,2490-1112
2490078,1112561,2023,27,1,3,1610,2490-1112
2643480,1224127,2025,28,2,4,1610,2643-1224
2490620,1112326,2023,27,1,3,1610,2490-1112
2490312,1112319,2023,27,2,3,1610,2490-1112
2571905,1202835,2025,40,1,3,1610,2571-1202
2644022.27881142,1224716.54437009,2022,27,1,3,1610,2644-1224
2490500,1112500,2023,27,2,3,1610,2490-1112
2644022.27881142,1224716.54437009,2022,34,1,3,1610,2644-1224
2571725,1202604,2025,28,2,3,1610,2571-1202
2559480,1131079,2021,28,1,3,1610,2559-1131
2712467,1113884,2022,28,1,3,1610,2712-1113
2712342,1113892,2023,28,1,3,1610,2712-1113
2712689,1113795,2023,28,1,3,1610,2712-1113
2559470,1131045,2025,34,1,3,1610,2559-1131
2643586,1224107,2021,40,1,3,1610,2643-1224
2490286,1112655,2023,27,1,3,1610,2490-1112
2490089,1112644,2023,27,1,3,1610,2490-1112
2490525,1112356,2023,27,1,3,1610,2490-1112
2591592,1164912,2023,40,1,3,1610,2591-1164
2644160,1224183,2023,34,1,3,1610,2644-1224
2644022.27881142,1224716.54437008,2023,34,3,3,1610,2644-1224
2644022.27881142,1224716.54437008,2025,40,1,3,1610,2644-1224
2643738,1224006,2025,28,1,3,1610,2643-1224
2490500,1112500,2023,28,1,3,1610,2490-1112
2643726,1224123,2023,34,1,3,1610,2643-1224
2623260,1235782,2025,34,1,5,1610,2623-1235
2643543,1224003,2021,40,1,3,1610,2643-1224
2643660,1224049,2021,40,1,3,1610,2643-1224
2643511,1224171,2021,40,1,3,1610,2643-1224
2490674.50214671,1112307.18317356,2023,29,1,3,1610,2490-1112
2490481.51409212,1112705.18624407,2023,29,1,3,1610,2490-1112
2643538,1224001,2023,29,2,3,1610,2643-1224
2643413,1224261,2023,35,1,3,1610,2643-1224
2644022.27881142,1224716.54437009,2021,28,1,3,1610,2644-1224
2490434,1112686,2021,28,1,3,1610,2490-1112
2644831,1224456,2024,34,1,3,1610,2644-1224
2559573,1131100,2022,35,1,4,1610,2559-1131
2618739,1128110,2022,34,1,3,1610,2618-1128
2618604,1128092,2022,34,1,1,1610,2618-1128
2490602,1112486,2023,22,1,0,1610,2490-1112
2793413,1164601,2022,34,1,3,1610,2793-1164
2793484,1164684,2022,34,1,3,1610,2793-1164
2793465,1164799,2021,40,1,3,1610,2793-1164
2793760,1164950,2021,40,1,3,1610,2793-1164
2793422,1164814,2021,40,1,2,1610,2793-1164
2571982,1202728,2025,40,1,4,1610,2571-1202
2643464,1224226,2023,29,1,2,1610,2643-1224
2643565,1224257,2022,29,1,3,1610,2643-1224
2643565,1224257,2022,29,1,3,1610,2643-1224
