NameSci,NameDt,SiteNr,year,Date,Number_of_individuals,breeding_status_sy,doy
Falco tinnunculus,Turmfalke,bw10,2022,2022-06-09,2,breeder,160
Falco tinnunculus,Turmfalke,bw10,2022,2022-05-14,5,breeder,134
Falco tinnunculus,Turmfalke,bw10,2022,2022-03-20,2,breeder,79
Falco tinnunculus,Turmfalke,bw10,2022,2022-04-22,3,breeder,112
Falco tinnunculus,Turmfalke,bw10,2023,2023-04-30,2,breeder,120
Falco tinnunculus,Turmfalke,bw10,2023,2023-05-14,3,breeder,134
Falco tinnunculus,Turmfalke,bw10,2023,2023-05-27,8,breeder,147
Falco tinnunculus,Turmfalke,bw10,2023,2023-03-18,3,breeder,77
Falco tinnunculus,Turmfalke,bw10,2024,2024-06-08,7,breeder,160
Falco tinnunculus,Turmfalke,bw10,2024,2024-03-11,4,breeder,71
Falco tinnunculus,Turmfalke,bw10,2024,2024-04-05,7,breeder,96
Falco tinnunculus,Turmfalke,bw10,2024,2024-05-04,5,breeder,125
Falco tinnunculus,Turmfalke,bw10,2024,2024-04-04,0,breeder,95
Falco tinnunculus,Turmfalke,bw10,2025,2025-04-16,13,breeder,106
Falco tinnunculus,Turmfalke,bw10,2025,2025-05-31,5,breeder,151
Falco tinnunculus,Turmfalke,bw10,2025,2025-03-23,4,breeder,82
Falco tinnunculus,Turmfalke,bw10,2025,2025-05-11,3,breeder,131
Falco tinnunculus,Turmfalke,bw101,2022,2022-03-27,5,breeder,86
Falco tinnunculus,Turmfalke,bw101,2022,2022-04-17,3,breeder,107
Falco tinnunculus,Turmfalke,bw101,2022,2022-05-20,1,breeder,140
Falco tinnunculus,Turmfalke,bw101,2022,2022-06-20,2,breeder,171
Falco tinnunculus,Turmfalke,bw101,2023,2023-03-31,1,breeder,90
Falco tinnunculus,Turmfalke,bw101,2023,2023-04-30,0,breeder,120
Falco tinnunculus,Turmfalke,bw101,2023,2023-05-14,1,breeder,134
Falco tinnunculus,Turmfalke,bw101,2023,2023-06-06,1,breeder,157
Falco tinnunculus,Turmfalke,bw102,2024,2024-04-27,0,breeder,118
Falco tinnunculus,Turmfalke,bw102,2024,2024-03-25,2,breeder,85
Falco tinnunculus,Turmfalke,bw102,2024,2024-05-18,2,breeder,139
Falco tinnunculus,Turmfalke,bw102,2024,2024-06-17,2,breeder,169
Falco tinnunculus,Turmfalke,bw102,2025,2025-03-25,0,breeder,84
Falco tinnunculus,Turmfalke,bw102,2025,2025-04-10,0,breeder,100
