year_frame,breeder_peak_doy,migrant_peak_doy
2007-11,148,149
2008-12,147,148
2009-13,147,148
2010-14,147,148
2011-15,148,148
2012-16,163,149
2013-17,162,148
2014-18,158,158
2015-19,161,155
2016-20,148,155
2017-21,148,144
2018-22,156,68
2019-23,171,63
2020-24,133,63
2021-25,133,67
