year_frame,breeder_peak_doy,migrant_peak_doy
2007-11,153,143
2008-12,153,144
2009-13,154,144
2010-14,153,158
2011-15,178,153
2012-16,178,154
2013-17,178,157
2014-18,166,158
2015-19,163,158
2016-20,163,170
2017-21,161,170
2018-22,172,169
2019-23,172,169
2020-24,125,153
2021-25,173,178
