NameSci,NameDt,SiteNr,year,Date,Number_of_individuals,breeding_status_sy,doy
Milvus migrans,Schwarzmilan,bw148,2025,2025-05-17,1,breeder,137
Milvus migrans,Schwarzmilan,bw148,2025,2025-06-09,0,breeder,160
Milvus migrans,Schwarzmilan,bw148,2025,2025-03-29,0,breeder,88
Milvus migrans,Schwarzmilan,bw148,2025,2025-04-26,1,breeder,116
Milvus migrans,Schwarzmilan,bw15,2025,2025-03-28,1,breeder,87
Milvus migrans,Schwarzmilan,bw15,2025,2025-04-09,1,breeder,99
Milvus migrans,Schwarzmilan,bw15,2025,2025-05-10,0,breeder,130
Milvus migrans,Schwarzmilan,bw15,2025,2025-06-01,1,breeder,152
Milvus migrans,Schwarzmilan,bw154,2025,2025-06-13,2,breeder,164
Milvus migrans,Schwarzmilan,bw154,2025,2025-03-26,0,breeder,85
Milvus migrans,Schwarzmilan,bw154,2025,2025-05-15,1,breeder,135
Milvus migrans,Schwarzmilan,bw154,2025,2025-04-08,0,breeder,98
Milvus migrans,Schwarzmilan,bw158,2025,2025-05-08,0,breeder,128
Milvus migrans,Schwarzmilan,bw158,2025,2025-05-23,0,breeder,143
Milvus migrans,Schwarzmilan,bw158,2025,2025-04-04,2,breeder,94
Milvus migrans,Schwarzmilan,bw158,2025,2025-03-19,0,breeder,78
Milvus migrans,Schwarzmilan,bw164,2024,2024-04-23,1,breeder,114
Milvus migrans,Schwarzmilan,bw164,2024,2024-05-21,0,breeder,142
Milvus migrans,Schwarzmilan,bw164,2024,2024-06-19,2,breeder,171
Milvus migrans,Schwarzmilan,bw164,2024,2024-03-19,0,breeder,79
Milvus migrans,Schwarzmilan,bw164,2025,2025-04-15,2,breeder,105
Milvus migrans,Schwarzmilan,bw164,2025,2025-06-16,0,breeder,167
Milvus migrans,Schwarzmilan,bw164,2025,2025-05-15,0,breeder,135
Milvus migrans,Schwarzmilan,bw164,2025,2025-03-17,0,breeder,76
Milvus migrans,Schwarzmilan,bw165,2024,2024-05-07,0,breeder,128
Milvus migrans,Schwarzmilan,bw165,2024,2024-05-28,1,breeder,149
Milvus migrans,Schwarzmilan,bw165,2024,2024-03-18,0,breeder,78
Milvus migrans,Schwarzmilan,bw165,2024,2024-04-08,0,breeder,99
Milvus migrans,Schwarzmilan,bw165,2025,2025-05-27,1,breeder,147
Milvus migrans,Schwarzmilan,bw165,2025,2025-03-18,0,breeder,77
Milvus migrans,Schwarzmilan,bw165,2025,2025-05-06,2,breeder,126
Milvus migrans,Schwarzmilan,bw165,2025,2025-04-07,0,breeder,97
Milvus migrans,Schwarzmilan,bw220,2021,2021-05-20,0,breeder,140
Milvus migrans,Schwarzmilan,bw220,2021,2021-06-20,1,breeder,171
Milvus migrans,Schwarzmilan,bw220,2021,2021-03-28,0,breeder,87
Milvus migrans,Schwarzmilan,bw220,2021,2021-04-25,0,breeder,115
Milvus migrans,Schwarzmilan,bw220,2022,2022-06-06,0,breeder,157
Milvus migrans,Schwarzmilan,bw220,2022,2022-05-16,1,breeder,136
Milvus migrans,Schwarzmilan,bw220,2022,2022-03-26,0,breeder,85
Milvus migrans,Schwarzmilan,bw220,2022,2022-04-17,0,breeder,107
Milvus migrans,Schwarzmilan,bw220,2023,2023-06-11,1,breeder,162
Milvus migrans,Schwarzmilan,bw220,2023,2023-03-26,0,breeder,85
Milvus migrans,Schwarzmilan,bw220,2023,2023-04-23,0,breeder,113
Milvus migrans,Schwarzmilan,bw220,2023,2023-05-18,1,breeder,138
Milvus migrans,Schwarzmilan,bw266,2021,2021-06-10,0,breeder,161
Milvus migrans,Schwarzmilan,bw266,2021,2021-04-15,4,breeder,105
Milvus migrans,Schwarzmilan,bw266,2021,2021-05-13,1,breeder,133
Milvus migrans,Schwarzmilan,bw266,2021,2021-03-24,1,breeder,83
Milvus migrans,Schwarzmilan,bw266,2023,2023-04-17,3,breeder,107
Milvus migrans,Schwarzmilan,bw266,2023,2023-06-14,3,breeder,165
Milvus migrans,Schwarzmilan,bw266,2023,2023-05-08,1,breeder,128
Milvus migrans,Schwarzmilan,bw266,2023,2023-03-27,0,breeder,86
Milvus migrans,Schwarzmilan,bw266,2024,2024-06-17,2,breeder,169
Milvus migrans,Schwarzmilan,bw266,2024,2024-04-17,3,breeder,108
Milvus migrans,Schwarzmilan,bw266,2024,2024-05-13,3,breeder,134
Milvus migrans,Schwarzmilan,bw266,2024,2024-03-11,0,breeder,71
Milvus migrans,Schwarzmilan,bw266,2025,2025-06-04,1,breeder,155
Milvus migrans,Schwarzmilan,bw266,2025,2025-05-14,1,breeder,134
Milvus migrans,Schwarzmilan,bw266,2025,2025-03-26,3,breeder,85
Milvus migrans,Schwarzmilan,bw266,2025,2025-04-23,0,breeder,113
Milvus migrans,Schwarzmilan,bw28,2022,2022-06-10,1,breeder,161
Milvus migrans,Schwarzmilan,bw28,2022,2022-03-29,0,breeder,88
Milvus migrans,Schwarzmilan,bw28,2022,2022-04-17,1,breeder,107
Milvus migrans,Schwarzmilan,bw28,2022,2022-05-15,1,breeder,135
Milvus migrans,Schwarzmilan,bw28,2023,2023-03-25,1,breeder,84
Milvus migrans,Schwarzmilan,bw28,2023,2023-04-15,0,breeder,105
Milvus migrans,Schwarzmilan,bw28,2023,2023-05-18,0,breeder,138
Milvus migrans,Schwarzmilan,bw28,2023,2023-05-29,1,breeder,149
Milvus migrans,Schwarzmilan,bw28,2024,2024-03-12,0,breeder,72
Milvus migrans,Schwarzmilan,bw28,2024,2024-04-06,0,breeder,97
Milvus migrans,Schwarzmilan,bw28,2024,2024-05-01,0,breeder,122
Milvus migrans,Schwarzmilan,bw28,2024,2024-05-23,3,breeder,144
Milvus migrans,Schwarzmilan,bw28,2025,2025-05-06,4,breeder,126
Milvus migrans,Schwarzmilan,bw28,2025,2025-03-11,0,breeder,70
Milvus migrans,Schwarzmilan,bw28,2025,2025-04-01,1,breeder,91
Milvus migrans,Schwarzmilan,bw28,2025,2025-06-02,1,breeder,153
Milvus migrans,Schwarzmilan,bw305,2024,2024-03-22,0,breeder,82
Milvus migrans,Schwarzmilan,bw305,2024,2024-04-21,0,breeder,112
Milvus migrans,Schwarzmilan,bw305,2024,2024-05-14,0,breeder,135
Milvus migrans,Schwarzmilan,bw305,2024,2024-06-14,1,breeder,166
Milvus migrans,Schwarzmilan,bw305,2025,2025-04-19,3,breeder,109
Milvus migrans,Schwarzmilan,bw305,2025,2025-06-13,1,breeder,164
Milvus migrans,Schwarzmilan,bw305,2025,2025-03-15,0,breeder,74
Milvus migrans,Schwarzmilan,bw305,2025,2025-05-18,1,breeder,138
Milvus migrans,Schwarzmilan,bw321,2022,2022-03-25,0,breeder,84
Milvus migrans,Schwarzmilan,bw321,2022,2022-06-19,1,breeder,170
Milvus migrans,Schwarzmilan,bw321,2022,2022-04-16,2,breeder,106
Milvus migrans,Schwarzmilan,bw321,2022,2022-05-14,3,breeder,134
Milvus migrans,Schwarzmilan,bw321,2023,2023-06-09,3,breeder,160
Milvus migrans,Schwarzmilan,bw321,2023,2023-05-13,0,breeder,133
Milvus migrans,Schwarzmilan,bw321,2023,2023-03-29,1,breeder,88
Milvus migrans,Schwarzmilan,bw321,2023,2023-04-18,1,breeder,108
Milvus migrans,Schwarzmilan,bw321,2025,2025-03-20,2,breeder,79
Milvus migrans,Schwarzmilan,bw321,2025,2025-04-10,3,breeder,100
Milvus migrans,Schwarzmilan,bw321,2025,2025-05-08,0,breeder,128
Milvus migrans,Schwarzmilan,bw321,2025,2025-06-05,2,breeder,156
Milvus migrans,Schwarzmilan,bw355,2024,2024-04-24,1,breeder,115
Milvus migrans,Schwarzmilan,bw355,2024,2024-03-22,1,breeder,82
Milvus migrans,Schwarzmilan,bw355,2024,2024-05-13,1,breeder,134
Milvus migrans,Schwarzmilan,bw355,2024,2024-06-10,1,breeder,162
Milvus migrans,Schwarzmilan,bw355,2024,2024-03-26,0,breeder,86
Milvus migrans,Schwarzmilan,bw355,2025,2025-03-27,1,breeder,86
Milvus migrans,Schwarzmilan,bw355,2025,2025-06-19,0,breeder,170
Milvus migrans,Schwarzmilan,bw355,2025,2025-04-19,1,breeder,109
