year_frame,breeder_peak_doy,migrant_peak_doy
2007-11,113,98
2008-12,114,113
2009-13,114,113
2010-14,114,113
2011-15,127,71
2012-16,127,71
2013-17,128,72
2014-18,127,72
2015-19,128,73
2016-20,148,99
2017-21,65,88
2018-22,66,113
2019-23,153,64
2020-24,117,99
2021-25,118,64
