species,site,year,date,n_individuals,n_guests,guest,singing,calling,warning,aggressive_interaction,couple,female,nesting_material,feeding,nest,juvenile,territory,doy
Mehlschwalbe,21,2019,2019-03-29,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
Mehlschwalbe,21,2019,2019-04-24,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114
Mehlschwalbe,21,2019,2019-05-03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123
Mehlschwalbe,21,2019,2019-05-24,2,0,F,F,F,F,?,F,F,F,F,F,F,?,144
Mehlschwalbe,29,2019,2019-03-27,1,0,F,F,F,F,?,F,F,F,F,F,F,?,86
Mehlschwalbe,29,2019,2019-04-26,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116
Mehlschwalbe,29,2019,2019-05-15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135
Mehlschwalbe,29,2019,2019-06-18,5,0,F,F,F,F,?,F,F,F,F,F,F,?,169
Mehlschwalbe,29,2019,2019-06-20,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171
Mehlschwalbe,33,2020,2020-03-28,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
Mehlschwalbe,33,2020,2020-04-25,1,0,F,F,F,F,?,F,F,F,F,F,F,?,116
Mehlschwalbe,33,2020,2020-05-16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137
Mehlschwalbe,33,2020,2020-06-01,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153
Mehlschwalbe,39,2019,2019-03-19,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78
Mehlschwalbe,39,2019,2019-04-15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105
Mehlschwalbe,39,2019,2019-05-07,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127
Mehlschwalbe,39,2019,2019-06-08,22,0,F,F,F,F,?,F,F,F,F,F,F,?,159
Mehlschwalbe,46,2020,2020-03-28,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
Mehlschwalbe,46,2020,2020-04-25,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116
Mehlschwalbe,46,2020,2020-05-18,3,0,F,F,F,F,?,F,F,F,F,F,F,?,139
